Age,Gender,Years at Address,Employment Status,Country,Current Debt,Postcode,Income,Housing,CCJs,Loan Amount,Outcome
67,F,24,Employed,UK,230.0,SW16 1AF,30000.0,Own,1,11688.0,Paid
46,M,2,Self Employed,UK,3200.0,SE23 3UU,49000.0,Rent,1,26276.0,Defaulted
86,M,41,Self Employed,UK,620.0,SY8 3AJ,26500.0,Own,1,14725.0,Defaulted
62,M,17,Self Employed,UK,7200.0,DA16 1BD,25000.0,Rent,0,17061.0,Paid
28,M,5,Self Employed,UK,6260.0,SW1W 0RB,29000.0,Own,1,28689.0,Paid
33,F,12,Unemployed,UK,400.0,PE6 7ET,49000.0,Own,1,21223.0,Defaulted
82,F,42,Self Employed,UK,750.0,SW16 3DX,27000.0,Mortgage,2,510.0,Defaulted
19,F,2,Self Employed,UK,330.0,NE65 7HU,40000.0,Mortgage,3,15131.0,Defaulted
87,M,4,Employed,UK,760.0,TW9 2SS,31500.0,Own,0,8574.0,Defaulted
84,M,23,Unemployed,UK,390.0,BA12 6BR,30500.0,Mortgage,1,26034.0,Defaulted
67,F,32,Self Employed,UK,6760.0,GU51 3RF,32500.0,Own,0,29124.0,Paid
65,F,12,Unemployed,UK,1400.0,PH3 1DB,47000.0,Own,0,38778.0,Paid
40,F,20,Unemployed,UK,2830.0,SW17 0DY,48000.0,Own,3,15269.0,Defaulted
84,F,24,Self Employed,UK,2200.0,RG27 9BE,51500.0,Own,1,23856.0,Paid
77,F,3,Unemployed,UK,440.0,SW6 6HF,43500.0,Mortgage,0,6124.0,Paid
18,F,2,Unemployed,UK,20.0,SA40 9YH,38000.0,Own,2,29872.0,Paid
57,F,2,Employed,UK,170.0,BD23 3PQ,22500.0,Own,1,14767.0,Paid
74,M,18,Unemployed,UK,8450.0,NP11 4GJ,40000.0,Mortgage,2,26267.0,Paid
35,F,15,Self Employed,UK,1600.0,W12 0HF,41500.0,Mortgage,0,5695.0,Paid
80,M,42,Self Employed,UK,1270.0,NW8 7DB,52000.0,Own,1,46439.0,Paid
78,M,9,Unemployed,UK,230.0,BS21 7DZ,52000.0,Mortgage,1,19698.0,Paid
32,M,2,Unemployed,UK,2520.0,CB5 8HG,52000.0,Own,0,46134.0,Paid
47,M,9,Employed,UK,8800.0,W7 3HU,43500.0,Mortgage,0,37657.0,Defaulted
34,F,14,Unemployed,UK,210.0,SE10 9LU,21000.0,Mortgage,0,5153.0,Paid
46,M,5,Unemployed,UK,4920.0,OX18 4UH,37000.0,Mortgage,0,12259.0,Paid
25,M,2,Self Employed,UK,10.0,SG2 7QA,27000.0,Own,2,20671.0,Defaulted
68,M,5,Self Employed,UK,180.0,CM6 1QZ,24000.0,Mortgage,0,9328.0,Paid
56,F,30,Self Employed,UK,3810.0,IM4 1EJ,36500.0,Own,0,459.0,Paid
25,M,6,Unemployed,UK,330.0,CB3 7AP,44000.0,Mortgage,0,7005.0,Paid
58,F,32,Self Employed,UK,1630.0,TN4 0NN,48000.0,Rent,1,10573.0,Paid
26,F,8,Unemployed,UK,10.0,SW18 4LJ,37500.0,Rent,0,6521.0,Paid
34,F,12,Self Employed,UK,2670.0,TQ7 1QL,52000.0,Mortgage,2,10833.0,Paid
63,F,36,Unemployed,UK,7430.0,SL2 3TL,21000.0,Mortgage,1,4226.0,Paid
21,F,4,Self Employed,UK,1090.0,N22 7XN,44000.0,Rent,0,20456.0,Paid
69,M,42,Unemployed,UK,1900.0,BA7 7AE,48500.0,Own,0,22881.0,Defaulted
50,M,14,Self Employed,UK,1460.0,B16 8FL,52000.0,Own,0,2226.0,Defaulted
72,M,42,Unemployed,UK,5860.0,CF11 8DZ,31000.0,Own,3,14565.0,Defaulted
19,F,2,Unemployed,UK,150.0,WD17 3DG,31500.0,Rent,0,10187.0,Paid
62,F,21,Self Employed,UK,6000.0,SW2 5BN,48000.0,Own,1,20648.0,Defaulted
51,M,4,Self Employed,UK,1930.0,PH23 3BG,30500.0,Mortgage,2,14549.0,Defaulted
18,F,2,Unemployed,UK,1510.0,AL5 4JF,51500.0,Mortgage,1,10784.0,Defaulted
39,F,22,Unemployed,UK,8120.0,B90 1TF,42000.0,Mortgage,3,24655.0,Defaulted
45,M,17,Self Employed,UK,0.0,B96 6DZ,36000.0,Mortgage,1,27930.0,Paid
43,M,4,Employed,UK,380.0,BH13 7BA,24000.0,Mortgage,2,23400.0,Defaulted
60,F,30,Unemployed,UK,8270.0,BH2 6PH,36000.0,Own,3,6089.0,Defaulted
20,F,3,Self Employed,UK,3600.0,BR1 4BF,49000.0,Rent,2,29625.0,Defaulted
77,F,35,Unemployed,UK,5500.0,BR7 6RG,24000.0,Mortgage,0,13549.0,Paid
53,M,7,Self Employed,UK,4110.0,BS9 3TN,44500.0,Own,0,19262.0,Paid
33,F,2,Employed,UK,2510.0,BT14 6NY,23000.0,Own,0,7019.0,Paid
23,F,4,Self Employed,UK,1260.0,BT17 0ND,52000.0,Mortgage,2,51673.0,Defaulted
75,M,42,Self Employed,UK,4440.0,BT19 1YS,46000.0,Own,3,16940.0,Defaulted
67,F,9,Self Employed,UK,5520.0,BT20 5RD,38000.0,Mortgage,0,16764.0,Paid
30,F,3,Employed,UK,9730.0,BT23 8RE,44500.0,Rent,2,25427.0,Defaulted
37,M,17,Self Employed,UK,220.0,BT30 8SW,21000.0,Mortgage,3,2392.0,Paid
84,M,42,Self Employed,UK,530.0,BT38 9ER,33000.0,Mortgage,0,17146.0,Paid
84,F,13,Self Employed,UK,2280.0,BT38 9NN,42500.0,Own,0,41130.0,Paid
59,M,32,Employed,UK,2990.0,BT39 9LQ,37500.0,Own,1,3039.0,Paid
28,F,2,Employed,UK,9020.0,BT4 3JW,25000.0,Rent,3,24065.0,Defaulted
61,M,12,Self Employed,UK,210.0,BT46 5JN,21000.0,Own,2,6498.0,Defaulted
49,F,20,Unemployed,UK,4170.0,BT49 0NJ,29000.0,Mortgage,0,28513.0,Paid
28,M,5,Unemployed,UK,1210.0,BT49 0SF,30500.0,Mortgage,0,17391.0,Paid
23,F,2,Unemployed,UK,1600.0,BT6 0HL,31000.0,Own,1,7357.0,Paid
47,M,6,Self Employed,UK,410.0,BT6 9DU,51000.0,Own,2,23816.0,Defaulted
24,F,4,Self Employed,UK,10.0,BT60 1ER,47000.0,Mortgage,0,21857.0,Paid
41,F,9,Self Employed,UK,90.0,BT60 2AQ,38000.0,Own,0,23232.0,Paid
42,F,4,Employed,UK,1330.0,BT71 6SG,50000.0,Own,0,19020.0,Defaulted
51,M,17,Self Employed,UK,4330.0,BT79 9DX,37000.0,Mortgage,1,25172.0,Paid
84,M,28,Unemployed,UK,8380.0,BT9 7JF,41500.0,Mortgage,0,38201.0,Defaulted
23,F,5,Self Employed,UK,1570.0,BT94 5BD,52000.0,Own,1,23003.0,Paid
52,F,4,Employed,UK,1470.0,CB2 2HD,44000.0,Own,0,35208.0,Paid
43,F,7,Unemployed,UK,0.0,CF15 8DB,52000.0,Rent,0,45514.0,Defaulted
32,M,13,Self Employed,UK,3560.0,CO7 9NA,33500.0,Mortgage,3,1412.0,Defaulted
25,F,3,Employed,UK,8960.0,DE56 2TJ,47500.0,Rent,0,20474.0,Defaulted
36,M,9,Self Employed,UK,2650.0,EH10 5HJ,26500.0,Own,1,22587.0,Paid
24,M,2,Employed,UK,360.0,EX12 2PB,46500.0,Own,3,38858.0,Paid
57,M,10,Unemployed,UK,2890.0,EX34 9SU,34500.0,Mortgage,0,28122.0,Paid
57,F,10,Self Employed,UK,3050.0,G20 6AW,52000.0,Own,1,4928.0,Defaulted
37,F,18,Self Employed,UK,2030.0,G78 1HB,52000.0,Own,0,45449.0,Paid
23,F,2,Unemployed,UK,1120.0,GL3 2JJ,46000.0,Mortgage,2,27691.0,Paid
30,M,6,Employed,UK,6340.0,GL5 5JJ,38000.0,Own,3,29708.0,Paid
80,M,32,Self Employed,UK,7690.0,GL6 6YE,26500.0,Own,0,25334.0,Paid
38,F,7,Employed,UK,2990.0,GU26 6ER,52000.0,Own,0,52614.0,Paid
73,F,4,Unemployed,UK,1300.0,GY5 7HY,45000.0,Own,0,19892.0,Defaulted
26,M,7,Unemployed,UK,1780.0,HA9 9NL,49000.0,Own,0,14086.0,Paid
69,F,32,Self Employed,UK,430.0,HG4 2TE,50000.0,Own,0,15183.0,Paid
80,F,37,Self Employed,UK,1450.0,IM2 3HL,21000.0,Own,1,740.0,Paid
78,M,35,Employed,UK,30.0,IM7 4AD,28500.0,Own,1,7982.0,Paid
59,F,38,Unemployed,UK,0.0,IM8 1LX,21000.0,Own,2,3293.0,Paid
49,M,20,Self Employed,UK,7450.0,IP26 5EF,42000.0,Own,0,41275.0,Paid
61,M,19,Self Employed,UK,9100.0,IP6 8PD,27000.0,Rent,0,4917.0,Paid
69,M,32,Self Employed,UK,2700.0,JE2 7QB,41500.0,Own,1,27664.0,Paid
17,F,2,Self Employed,UK,6330.0,JE3 2FL,37000.0,Own,0,34355.0,Paid
29,M,5,Self Employed,UK,630.0,LD1 5NP,28500.0,Mortgage,0,4685.0,Paid
89,M,42,Unemployed,UK,3030.0,LE2 4FD,52000.0,Mortgage,3,12095.0,Defaulted
33,M,10,Self Employed,UK,140.0,LN8 3FB,48000.0,Mortgage,1,34162.0,Defaulted
63,M,2,Unemployed,UK,9050.0,LS27 0NY,27500.0,Rent,3,2700.0,Defaulted
64,F,15,Unemployed,UK,1680.0,LS29 0QX,47000.0,Mortgage,0,9852.0,Paid
85,F,8,Unemployed,UK,960.0,NE3 5NL,28500.0,Own,0,17614.0,Paid
66,F,42,Employed,UK,2800.0,NR24 2RL,28500.0,Mortgage,0,1824.0,Defaulted
17,F,2,Self Employed,UK,8960.0,NR32 2PX,52000.0,Mortgage,3,29851.0,Defaulted
20,M,2,Self Employed,UK,1970.0,NW6 3DG,43500.0,Mortgage,0,21577.0,Defaulted
34,F,12,Self Employed,UK,4290.0,PE19 6UA,46500.0,Own,0,9731.0,Paid
83,F,6,Self Employed,UK,1660.0,PE28 9HS,51000.0,Mortgage,0,32494.0,Paid
44,F,13,Unemployed,UK,4980.0,PE30 1DB,51500.0,Mortgage,3,26694.0,Defaulted
22,F,5,Self Employed,UK,410.0,PH6 2ND,52000.0,Mortgage,2,23238.0,Defaulted
54,M,33,Self Employed,UK,2910.0,PO22 7LJ,38000.0,Own,1,1304.0,Paid
57,M,9,Self Employed,UK,620.0,PO32 6FE,23000.0,Own,0,10805.0,Paid
40,F,14,Self Employed,UK,270.0,PR8 1JP,44000.0,Mortgage,1,19351.0,Paid
39,M,12,Self Employed,UK,50.0,RM14 2AE,21000.0,Own,0,8128.0,Paid
46,F,2,Employed,UK,1370.0,SA73 1HA,43000.0,Mortgage,0,7750.0,Defaulted
67,F,37,Self Employed,UK,1590.0,SE28 0BN,38000.0,Own,1,19438.0,Paid
43,M,25,Self Employed,UK,1150.0,SE5 9HG,42500.0,Own,0,6940.0,Paid
49,M,30,Employed,UK,2740.0,SM1 4PF,34500.0,Mortgage,3,21270.0,Paid
51,M,31,Unemployed,UK,40.0,SM4 4EF,52000.0,Own,0,36942.0,Paid
51,F,21,Employed,UK,4770.0,SW14 8RY,34000.0,Rent,0,2137.0,Paid
78,M,36,Self Employed,UK,7020.0,TA15 6XG,49500.0,Own,2,48566.0,Defaulted
42,F,12,Self Employed,UK,1300.0,TF7 5UJ,24500.0,Own,0,2201.0,Paid
36,M,10,Employed,UK,180.0,TN14 6DQ,52000.0,Mortgage,1,4623.0,Paid
87,M,42,Employed,UK,470.0,TN14 7SG,21000.0,Own,1,6657.0,Paid
72,M,30,Self Employed,UK,8680.0,TN16 1TH,21000.0,Mortgage,1,10197.0,Defaulted
17,F,2,Self Employed,UK,1840.0,TN21 0TL,41000.0,Mortgage,1,8011.0,Paid
75,M,42,Self Employed,UK,480.0,TN22 3SR,43500.0,Own,1,5327.0,Paid
86,F,11,Unemployed,UK,0.0,TN26 3HP,46500.0,Own,1,28529.0,Defaulted
60,M,28,Self Employed,UK,7950.0,TS21 3NS,52000.0,Own,0,42580.0,Paid
58,M,8,Self Employed,UK,0.0,TW7 6QD,52000.0,Own,0,10925.0,Paid
24,M,6,Unemployed,UK,7400.0,TW9 4BZ,40000.0,Mortgage,0,36288.0,Paid
76,F,29,Self Employed,UK,4380.0,UB10 8DT,40000.0,Own,0,31774.0,Paid
46,F,19,Unemployed,UK,8240.0,W5 3XH,21000.0,Mortgage,0,5857.0,Defaulted
64,F,10,Self Employed,UK,7890.0,WA4 6RP,39500.0,Own,2,37621.0,Defaulted
70,M,42,Self Employed,UK,420.0,AB10 6HT,32500.0,Rent,1,18067.0,Paid
20,F,2,Unemployed,UK,3100.0,AB56 1BH,23000.0,Mortgage,0,3507.0,Defaulted
79,F,3,Unemployed,UK,2310.0,AL2 3AT,21000.0,Own,0,2657.0,Defaulted
76,M,41,Employed,UK,5590.0,AL5 2DN,24000.0,Rent,2,18252.0,Defaulted
41,F,12,Self Employed,UK,2160.0,AL7 4SA,35000.0,Own,3,23050.0,Defaulted
72,M,16,Self Employed,UK,2170.0,B14 6AB,50000.0,Mortgage,3,21827.0,Defaulted
87,F,15,Self Employed,UK,450.0,B29 7JH,51000.0,Rent,0,39113.0,Paid
29,M,2,Retired,UK,550.0,B72 1LH,40500.0,Rent,2,22719.0,Defaulted
45,F,2,Unemployed,UK,180.0,B97 5YS,52000.0,Rent,1,36127.0,Paid
71,F,6,Self Employed,UK,3880.0,BA1 5EX,37500.0,Mortgage,0,31668.0,Paid
79,F,26,Self Employed,UK,10.0,BA22 7NT,41500.0,Own,1,26530.0,Paid
28,M,6,Self Employed,UK,570.0,BD23 1BX,23500.0,Own,3,6687.0,Defaulted
66,F,4,Self Employed,UK,230.0,BD9 4JZ,37500.0,Mortgage,0,26033.0,Paid
69,M,29,Self Employed,UK,1550.0,BH13 7JR,52000.0,Rent,0,43534.0,Paid
23,M,5,Self Employed,UK,5240.0,BL1 3LY,36500.0,Own,1,18730.0,Paid
53,M,29,Self Employed,UK,2630.0,BN1 2PS,43000.0,Own,1,20314.0,Defaulted
26,M,8,Self Employed,UK,1700.0,BN1 5GD,35500.0,Own,1,4347.0,Paid
74,M,40,Self Employed,UK,2320.0,BN2 1QA,50500.0,Mortgage,2,34375.0,Defaulted
30,M,4,Employed,UK,3630.0,BN25 3UL,21000.0,Rent,0,12513.0,Defaulted
49,M,17,Self Employed,UK,9810.0,BN27 1SU,27500.0,Mortgage,0,14005.0,Defaulted
63,F,6,Employed,UK,110.0,BN27 3XG,46500.0,Own,2,41485.0,Paid
87,M,6,Employed,UK,740.0,BN3 1PJ,32000.0,Own,0,4384.0,Paid
59,F,18,Unemployed,UK,3420.0,BN3 3AB,37000.0,Own,0,36825.0,Defaulted
75,F,12,Unemployed,UK,4560.0,BN44 3LF,21000.0,Own,1,8726.0,Paid
71,M,38,Self Employed,UK,1660.0,BR1 2PL,51000.0,Own,0,50099.0,Paid
46,M,11,Unemployed,UK,7310.0,BR2 0JJ,38500.0,Own,0,11225.0,Paid
44,F,22,Unemployed,UK,1230.0,BR2 0TT,39000.0,Own,0,11204.0,Paid
70,M,42,Employed,UK,1280.0,BR3 3AP,31000.0,Mortgage,0,6432.0,Paid
83,F,42,Unemployed,UK,9780.0,BS16 5RW,21000.0,Own,2,8351.0,Defaulted
33,M,8,Self Employed,UK,850.0,BS21 6TL,52000.0,Mortgage,0,152.0,Defaulted
39,F,3,Unemployed,UK,6490.0,BS40 5HJ,40500.0,Mortgage,1,6793.0,Paid
72,F,27,Self Employed,UK,0.0,BS6 7XP,45500.0,Mortgage,3,26704.0,Defaulted
29,M,2,Unemployed,UK,2860.0,BS8 4PH,44500.0,Mortgage,3,35453.0,Defaulted
79,M,21,Self Employed,UK,740.0,BS9 2RQ,52000.0,Rent,0,30452.0,Paid
72,F,13,Unemployed,UK,2640.0,CA27 0DE,35000.0,Mortgage,2,20278.0,Defaulted
29,M,11,Employed,UK,1230.0,CB2 5HE,41500.0,Mortgage,3,1515.0,Defaulted
78,M,42,Self Employed,UK,70.0,CB6 3AZ,52000.0,Mortgage,1,8145.0,Paid
20,F,2,Self Employed,UK,0.0,CF5 5DN,21000.0,Own,0,14659.0,Paid
47,M,17,Self Employed,UK,710.0,CF64 3JD,33000.0,Own,1,30153.0,Paid
88,M,24,Self Employed,UK,2390.0,CF64 3JG,25000.0,Own,2,15286.0,Defaulted
21,M,2,Self Employed,UK,1210.0,CH63 3EZ,45500.0,Rent,1,4196.0,Paid
22,M,2,Self Employed,UK,0.0,CH64 9UZ,52000.0,Mortgage,0,32097.0,Paid
82,F,2,Self Employed,UK,330.0,CM15 8LF,31500.0,Own,3,11183.0,Defaulted
80,M,37,Unemployed,UK,3830.0,CM16 7DZ,21000.0,Own,0,1785.0,Paid
38,M,14,Employed,UK,2690.0,CM3 4BG,52000.0,Own,0,45634.0,Paid
56,F,2,Self Employed,UK,7820.0,CM7 3JU,30000.0,Own,2,15450.0,Defaulted
68,F,9,Unemployed,UK,9460.0,CO10 5NZ,32500.0,Mortgage,2,12945.0,Defaulted
82,M,18,Employed,UK,320.0,CO6 4JL,21000.0,Mortgage,0,3519.0,Paid
18,F,2,Unemployed,UK,90.0,CR8 4DW,40000.0,Mortgage,0,37003.0,Defaulted
35,M,10,Unemployed,UK,4140.0,CT14 7LX,40000.0,Rent,1,25144.0,Paid
42,M,2,Unemployed,UK,1940.0,CT19 4DD,49000.0,Own,0,34231.0,Paid
41,F,2,Self Employed,UK,2380.0,CT21 5HH,38000.0,Own,2,11769.0,Defaulted
82,F,42,Self Employed,UK,2510.0,CV34 6PT,38500.0,Rent,3,14592.0,Defaulted
70,M,11,Self Employed,UK,3850.0,CV37 6YW,31500.0,Mortgage,0,8931.0,Defaulted
50,M,4,Self Employed,UK,3160.0,CV37 7EU,36500.0,Own,1,22473.0,Paid
78,F,42,Unemployed,UK,830.0,CV8 1RJ,31500.0,Own,3,30069.0,Defaulted
76,M,5,Self Employed,UK,4180.0,CW5 5GG,37500.0,Own,1,23225.0,Paid
70,M,42,Self Employed,UK,6590.0,CW6 0DP,31000.0,Mortgage,0,15605.0,Paid
43,F,10,Self Employed,UK,3330.0,DD2 2DY,21000.0,Own,0,7461.0,Paid
57,M,22,Self Employed,UK,6550.0,DD9 6LF,52000.0,Own,0,520.0,Paid
67,M,42,Self Employed,UK,830.0,DE1 2SQ,24000.0,Own,0,16783.0,Paid
87,M,34,Unemployed,UK,4500.0,DG3 4GZ,44000.0,Own,0,7086.0,Paid
37,M,9,Unemployed,UK,6320.0,DL2 3RS,46500.0,Own,2,26609.0,Defaulted
45,F,11,Unemployed,UK,0.0,DN20 9AX,38000.0,Rent,1,26773.0,Paid
28,M,11,Self Employed,UK,9130.0,DN5 0LJ,42500.0,Rent,0,33214.0,Paid
40,M,12,Unemployed,UK,4260.0,DT10 1DN,47000.0,Mortgage,1,88.0,Paid
46,F,21,Unemployed,UK,660.0,DT11 8HT,41000.0,Mortgage,0,3197.0,Paid
52,M,31,Self Employed,UK,1610.0,DY8 2JZ,52000.0,Rent,1,35593.0,Paid
26,M,7,Self Employed,UK,4060.0,EH10 4HU,25000.0,Own,2,10139.0,Defaulted
36,M,15,Unemployed,UK,120.0,EH15 2QU,39000.0,Rent,1,3377.0,Paid
88,F,17,Employed,UK,490.0,EH39 4RG,38500.0,Mortgage,3,31280.0,Defaulted
20,M,2,Unemployed,UK,40.0,EH48 2EF,46000.0,Mortgage,3,11651.0,Defaulted
23,F,6,Unemployed,UK,1970.0,EN11 0RH,52000.0,Own,1,20987.0,Paid
55,M,19,Self Employed,UK,200.0,EN2 7DT,44000.0,Mortgage,0,775.0,Paid
73,F,7,Employed,UK,550.0,EN4 9QA,36500.0,Mortgage,2,9288.0,Defaulted
62,M,32,Self Employed,UK,1400.0,EN5 2PD,33500.0,Own,2,22320.0,Paid
45,F,11,Unemployed,UK,710.0,EX10 0DU,52000.0,Own,0,33605.0,Paid
63,F,39,Employed,UK,110.0,EX10 0SB,21000.0,Mortgage,3,6309.0,Defaulted
56,M,6,Unemployed,UK,2130.0,EX13 7BN,51000.0,Own,0,34435.0,Paid
86,F,42,Employed,UK,1470.0,EX2 4TR,43000.0,Own,1,8641.0,Paid
85,M,10,Self Employed,UK,6950.0,EX34 9SA,40000.0,Own,0,26381.0,Paid
17,M,2,Self Employed,UK,1070.0,EX34 9SL,49500.0,Mortgage,1,42585.0,Paid
64,F,40,Self Employed,UK,5680.0,FK10 4QF,26500.0,Own,2,6566.0,Defaulted
89,M,42,Unemployed,UK,1870.0,FK14 7JA,30000.0,Own,3,11875.0,Defaulted
83,F,42,Employed,UK,3450.0,G44 3HA,35500.0,Mortgage,1,26539.0,Defaulted
21,M,4,Self Employed,UK,1550.0,G84 9QX,32000.0,Mortgage,0,26127.0,Defaulted
80,F,37,Self Employed,UK,2120.0,GL15 6SF,41500.0,Mortgage,0,22657.0,Paid
61,F,9,Employed,UK,130.0,GL20 5BX,25000.0,Mortgage,1,10269.0,Defaulted
57,M,23,Unemployed,UK,30.0,GL20 8NY,42000.0,Mortgage,0,13920.0,Paid
64,M,5,Self Employed,UK,5420.0,GL50 2LL,41000.0,Mortgage,0,14592.0,Defaulted
25,F,5,Self Employed,UK,9310.0,GL51 0GG,27500.0,Mortgage,0,5958.0,Defaulted
89,M,42,Employed,UK,3270.0,GL54 1JU,25000.0,Own,0,21370.0,Paid
84,M,22,Self Employed,UK,9900.0,GL56 0TH,44000.0,Mortgage,1,21907.0,Defaulted
43,F,18,Self Employed,UK,8490.0,GL9 1AQ,33000.0,Mortgage,0,2158.0,Defaulted
22,M,5,Unemployed,UK,2200.0,GU1 2QH,52000.0,Own,3,47835.0,Paid
46,M,23,Self Employed,UK,0.0,GU15 1RJ,43500.0,Own,0,23021.0,Paid
71,F,37,Employed,UK,5700.0,GU2 7SN,36000.0,Mortgage,0,9637.0,Paid
37,M,5,Employed,UK,6650.0,GU28 0LA,46500.0,Own,3,33842.0,Paid
81,M,22,Unemployed,UK,140.0,GU51 4SN,21000.0,Own,0,13391.0,Paid
69,F,10,Unemployed,UK,7370.0,GU6 8PD,45000.0,Own,0,19960.0,Paid
28,F,4,Employed,UK,8660.0,GU7 2DU,21000.0,Own,1,8651.0,Defaulted
25,F,6,Unemployed,UK,570.0,GU7 2RJ,40000.0,Mortgage,0,10403.0,Paid
70,F,42,Employed,UK,4190.0,HA5 2BG,48000.0,Mortgage,2,27908.0,Defaulted
25,F,2,Employed,UK,450.0,HD8 0TG,21500.0,Own,3,16330.0,Defaulted
65,F,32,Self Employed,UK,2580.0,HG4 4HY,35000.0,Mortgage,2,19045.0,Defaulted
24,M,2,Unemployed,UK,110.0,HP14 4PW,38500.0,Own,1,36221.0,Paid
41,M,8,Unemployed,UK,300.0,HP16 0PQ,21000.0,Own,1,5686.0,Paid
40,M,19,Self Employed,UK,1860.0,HP4 1JP,38000.0,Own,0,37832.0,Paid
55,M,27,Self Employed,UK,3290.0,HP6 6RH,51500.0,Own,0,47067.0,Paid
17,M,2,Self Employed,UK,4040.0,HR1 4DX,51500.0,Own,0,13477.0,Paid
38,M,18,Self Employed,UK,4730.0,HR8 1AR,52000.0,Mortgage,1,15053.0,Defaulted
67,F,42,Self Employed,UK,7350.0,HU11 4AH,39000.0,Own,0,24718.0,Paid
18,M,2,Self Employed,UK,1450.0,HU13 0HY,40000.0,Own,0,2428.0,Paid
58,F,3,Unemployed,UK,1490.0,IG9 5SQ,35000.0,Rent,0,23890.0,Defaulted
49,M,22,Self Employed,UK,5150.0,IM1 3LU,37000.0,Mortgage,0,32243.0,Paid
64,M,42,Employed,UK,10.0,IM4 3AZ,46000.0,Rent,1,19792.0,Paid
52,F,14,Employed,UK,4840.0,IM4 7PY,32000.0,Own,2,3358.0,Paid
33,M,2,Self Employed,UK,8390.0,IM7 4EN,25500.0,Own,2,22685.0,Paid
38,M,4,Self Employed,UK,1010.0,IM8 1NF,21000.0,Own,0,19366.0,Defaulted
55,F,21,Self Employed,UK,480.0,IM9 4AG,30000.0,Own,0,6515.0,Paid
75,M,25,Unemployed,UK,7740.0,IM9 6LR,32000.0,Own,0,9551.0,Defaulted
53,F,18,Self Employed,UK,50.0,IM9 6NE,32000.0,Own,0,17547.0,Paid
50,M,22,Employed,UK,940.0,IP10 0JU,52000.0,Mortgage,1,15719.0,Paid
75,M,42,Unemployed,UK,4970.0,IP11 7JH,23500.0,Mortgage,0,10320.0,Paid
43,F,7,Unemployed,UK,9430.0,IP18 6JQ,27000.0,Own,0,9393.0,Defaulted
17,M,2,Employed,UK,0.0,IP28 8DA,52000.0,Mortgage,0,38853.0,Defaulted
59,M,4,Unemployed,UK,1210.0,IP33 3AQ,35500.0,Own,0,29639.0,Paid
89,M,5,Self Employed,UK,1180.0,IV1 3XH,41000.0,Own,1,34693.0,Paid
40,M,3,Unemployed,UK,10.0,KA2 0HE,36000.0,Own,2,9543.0,Defaulted
81,F,42,Self Employed,UK,2020.0,KA23 9LH,33500.0,Mortgage,0,15408.0,Paid
36,M,17,Employed,UK,0.0,KT10 0ND,21000.0,Own,0,3069.0,Paid
26,M,8,Self Employed,UK,410.0,KT20 5NB,50500.0,Own,0,240.0,Paid
76,M,42,Employed,UK,310.0,KT9 1AX,49000.0,Own,3,18115.0,Paid
76,F,42,Self Employed,UK,5160.0,KY12 0JA,21000.0,Own,1,7829.0,Paid
29,F,4,Self Employed,UK,2180.0,L17 6BT,42000.0,Mortgage,0,35945.0,Paid
29,M,6,Unemployed,UK,3980.0,L18 3LW,44000.0,Own,2,35891.0,Defaulted
50,M,2,Self Employed,UK,3760.0,L38 1QD,21000.0,Own,2,4063.0,Defaulted
85,M,42,Self Employed,UK,9580.0,LA23 1JA,37500.0,Own,0,27079.0,Paid
42,M,19,Self Employed,UK,9260.0,LD3 0UG,52000.0,Own,0,17846.0,Paid
78,M,42,Self Employed,UK,2170.0,LE10 1LB,45000.0,Own,1,13887.0,Paid
46,M,9,Self Employed,UK,4470.0,LE2 3LG,21000.0,Mortgage,0,2508.0,Paid
84,F,36,Self Employed,UK,300.0,LL15 1DF,21000.0,Own,0,8114.0,Paid
54,F,14,Unemployed,UK,50.0,LL40 1LY,40500.0,Own,1,31086.0,Paid
62,F,14,Unemployed,UK,1200.0,LL43 2AR,28500.0,Rent,0,10357.0,Paid
62,M,9,Self Employed,UK,3650.0,LL53 7BG,37000.0,Own,1,2700.0,Paid
65,F,15,Self Employed,UK,1640.0,LL59 5BW,44500.0,Own,3,19317.0,Defaulted
60,M,25,Self Employed,UK,2750.0,LS29 8QA,32000.0,Mortgage,0,31577.0,Paid
36,M,14,Self Employed,UK,2100.0,ME2 3RS,49000.0,Rent,0,42154.0,Paid
27,F,4,Self Employed,UK,2800.0,MK18 2LF,30500.0,Mortgage,1,28950.0,Paid
48,M,16,Employed,UK,20.0,ML8 5HJ,27500.0,Mortgage,0,10290.0,Defaulted
74,M,37,Self Employed,UK,3200.0,N19 3BB,51500.0,Own,0,21803.0,Defaulted
17,F,2,Unemployed,UK,9970.0,N19 4PU,21000.0,Rent,0,4124.0,Defaulted
67,F,29,Employed,UK,10.0,N20 0JZ,22500.0,Own,0,6250.0,Paid
40,F,16,Self Employed,UK,6330.0,N5 2EP,39500.0,Mortgage,1,27593.0,Paid
36,F,3,Self Employed,UK,9300.0,N5 2HB,50500.0,Mortgage,0,46760.0,Defaulted
82,M,27,Self Employed,UK,7970.0,N7 8PR,50000.0,Mortgage,0,44149.0,Paid
58,M,18,Unemployed,UK,4890.0,NE20 9EF,29000.0,Mortgage,2,22643.0,Defaulted
29,M,3,Self Employed,UK,7120.0,NE26 3BD,33500.0,Own,3,17113.0,Defaulted
71,M,36,Self Employed,UK,280.0,NE3 4XE,30000.0,Own,0,14000.0,Paid
